start-date,curr-date,tickersymbol,amt,close,unrealized-asset
2018-02-28,2018-03-15,TVC,1900,10.6,60998.266
2018-03-02,2018-03-15,TVC,1900,10.6,61428.524000000005
2018-03-05,2018-03-15,TVC,1900,10.6,61528.584
2018-03-07,2018-03-15,TVC,1900,10.6,61128.344
2018-03-08,2018-03-15,TVC,1900,10.6,60787.66
2018-03-09,2018-03-15,TVC,1900,10.6,60517.498
2018-03-12,2018-03-15,TVC,1900,10.6,61468.068
2018-03-13,2018-03-15,TVC,1900,10.6,61957.31800000001
2018-03-14,2018-03-15,TVC,2000,10.6,62905.728
2018-03-15,2018-03-15,VE9,2800,7.0,59965.794
2018-02-05,2018-03-15,VNG,1100,16.0,64056.83799999999
2018-02-22,2018-03-15,VNG,1100,16.0,58368.212
2018-02-23,2018-03-15,VNG,1000,16.0,58139.034
2017-12-25,2018-03-16,APC,200,47.2,57806.31
2017-12-26,2018-03-16,APC,200,47.2,59091.338
2017-12-27,2018-03-16,APC,200,47.2,49641.18200000001
2017-12-28,2018-03-16,APC,200,47.2,55295.976
2018-01-29,2018-03-16,BHN,100,134.0,53247.67800000001
2018-01-30,2018-03-16,BHN,100,134.0,60467.318
2018-02-05,2018-03-16,CSV,500,44.0,63856.83799999999
2018-02-22,2018-03-16,CSV,400,44.0,58208.212
2018-02-23,2018-03-16,CSV,400,44.0,57979.034
2018-02-26,2018-03-16,CSV,400,44.0,62108.392
2018-02-27,2018-03-16,CSV,400,44.0,61078.409999999996
2018-02-28,2018-03-16,CSV,400,44.0,60838.266
2018-03-01,2018-03-16,CSV,400,44.0,60500.14
2018-03-02,2018-03-16,CSV,400,44.0,61268.524000000005
2018-03-05,2018-03-16,CSV,400,44.0,61368.584
2018-03-07,2018-03-16,CSV,400,44.0,60968.344
2017-12-18,2018-03-16,DHC,400,43.0,57851.452000000005
2017-12-19,2018-03-16,DHC,400,43.0,57791.416
2018-01-08,2018-03-16,DHC,400,43.0,60500.414
2018-01-10,2018-03-16,DHC,400,43.0,57625.4648
2018-01-11,2018-03-16,DHC,400,43.0,60100.048
2018-01-12,2018-03-16,DHC,400,43.0,60505.291
2018-01-15,2018-03-16,DHC,400,43.0,60555.320999999996
2018-01-16,2018-03-16,DHC,400,43.0,61226.418
2018-01-17,2018-03-16,DHC,400,43.0,56295.746
2018-01-18,2018-03-16,DHC,400,43.0,58285.062
2018-01-19,2018-03-16,DHC,400,43.0,66629.274
2018-01-22,2018-03-16,DHC,400,43.0,65808.782
2018-01-26,2018-03-16,DHC,400,43.0,59436.466
2018-01-29,2018-03-16,DHC,400,43.0,53527.67800000001
2018-01-30,2018-03-16,DHC,400,43.0,60747.318
2018-01-31,2018-03-16,DHC,400,43.0,66691.39700000001
2018-02-01,2018-03-16,HDG,400,49.05,71856.652
2018-02-02,2018-03-16,HDG,400,49.05,66818.806
2018-02-05,2018-03-16,HDG,400,49.05,63916.83799999999
2018-02-06,2018-03-16,HDG,400,49.05,64781.496
2018-02-07,2018-03-16,HDG,400,49.05,63740.872
2018-02-08,2018-03-16,HDG,400,49.05,63920.98
2018-02-09,2018-03-16,HDG,400,49.05,64101.087999999996
2018-02-12,2018-03-16,HDG,400,49.05,63500.727999999996
2018-02-13,2018-03-16,HDG,400,49.05,62930.386
