date,tickersymbol
2020-09-14,SAP
2020-09-15,EBS
2020-09-15,ISH
2020-09-15,ADP
2020-09-16,EBS
2020-09-16,IDC
2020-09-16,ADP
2020-09-17,IDC
2020-09-17,SIC
2020-09-17,ADP
2020-09-18,SIC
2020-09-18,ADP
2020-09-18,IDC
2020-09-21,CRE
2020-09-21,IDC
2020-09-21,SIC
2020-09-22,DNA
2020-09-22,ADP
2020-09-22,CRE
2020-09-23,DNA
2020-09-23,ADP
2020-09-23,CRE
2020-09-24,PGC
2020-09-24,PHN
2020-09-24,SBA
2020-09-25,IDC
2020-09-25,EBS
2020-09-25,KDC
2020-09-28,EBS
2020-09-28,TMP
2020-09-28,GIL
2020-09-29,PGC
2020-09-29,VNC
2020-09-29,GIL
2020-09-30,PGC
2020-09-30,ISH
2020-09-30,EBS
2020-10-01,ISH
2020-10-01,TMP
2020-10-01,EBS
2020-10-02,ISH
2020-10-02,SIC
2020-10-02,DHA
2020-10-05,PGC
2020-10-05,DVP
2020-10-05,EBS
2020-10-06,BHN
2020-10-06,DVP
2020-10-06,EBS
2020-10-07,EBS
2020-10-07,GIL
2020-10-07,IDC
2020-10-08,GIL
2020-10-08,HPW
2020-10-08,SVI
2020-10-09,BHN
2020-10-09,GIL
2020-10-09,SVI
2020-10-12,SVI
2020-10-12,VNC
2020-10-12,IDC
2020-10-13,DVP
2020-10-13,PGC
2020-10-13,SAV
2020-10-14,VNC
2020-10-14,GIL
2020-10-14,SVI
2020-10-15,VCF
2020-10-15,DTD
2020-10-15,FDC
2020-10-16,SAV
2020-10-16,SBA
2020-10-16,FDC
2020-10-19,SAV
2020-10-19,DNA
2020-10-19,SBA
2020-10-20,SBA
2020-10-20,DNA
2020-10-20,SAP
2020-10-21,SAV
2020-10-21,DNA
2020-10-21,HAD
2020-10-22,DNA
2020-10-22,NTC
2020-10-22,VSC
2020-10-23,DNA
2020-10-23,NTC
2020-10-23,SRA
2020-10-26,VSC
2020-10-26,DNA
2020-10-26,SEB
2020-10-27,IDC
2020-10-27,VSC
2020-10-27,DNA
2020-10-28,DNA
2020-10-28,DNH
2020-10-28,PHN
2020-10-29,DNA
2020-10-29,DNH
2020-10-29,SVI
2020-10-30,DNH
2020-10-30,SAV
2020-10-30,TPH
2020-11-02,GDW
2020-11-02,SVI
2020-11-02,DNH
2020-11-03,GDW
2020-11-03,NHT
2020-11-03,SVI
2020-11-04,IDC
2020-11-04,DNH
2020-11-04,SVI
2020-11-05,GDW
2020-11-05,IDC
2020-11-05,DNH
2020-11-06,GDW
2020-11-06,NHT
2020-11-06,DNH
2020-11-09,NHT
2020-11-09,DNH
2020-11-09,HJS
2020-11-10,NHT
2020-11-10,DNH
2020-11-10,DRI
2020-11-11,NHT
2020-11-11,PGC
2020-11-11,DNH
2020-11-12,DGC
2020-11-12,PGC
2020-11-12,DNH
2020-11-13,DGC
2020-11-13,TPH
2020-11-13,DNH
2020-11-16,DGC
2020-11-16,DNH
2020-11-16,GVR
2020-11-17,NHT
2020-11-17,DNH
2020-11-17,DWS
2020-11-18,DWS
2020-11-18,GVR
2020-11-18,MNB
2020-11-19,DWS
2020-11-19,DNH
2020-11-19,IDC
2020-11-20,IDC
2020-11-20,MCH
2020-11-20,MSH
2020-11-23,DNH
2020-11-23,NHT
2020-11-23,PVP
2020-11-24,GVR
2020-11-24,PVP
2020-11-24,VSC
2020-11-25,CRE
2020-11-25,DHC
2020-11-25,PVP
2020-11-26,CRE
2020-11-26,GVR
2020-11-26,VGR
2020-11-27,TSJ
2020-11-27,SGP
2020-11-27,VGR
2020-11-30,GVR
2020-11-30,SGP
2020-11-30,TSJ
2020-12-01,MCH
2020-12-01,VGR
2020-12-01,CAP
2020-12-02,CAP
2020-12-02,HAD
2020-12-02,HAH
2020-12-03,HAD
2020-12-03,GMD
2020-12-03,IDC
2020-12-04,HAD
2020-12-04,PHP
2020-12-04,DRI
2020-12-07,ADP
2020-12-07,CAP
2020-12-07,GVR
2020-12-08,GAS
2020-12-08,VLC
2020-12-08,AMC
2020-12-09,IDC
2020-12-09,SGC
2020-12-09,AMC
2020-12-10,DHC
2020-12-10,GAS
2020-12-10,HAH
2020-12-11,DHC
2020-12-11,SGC
2020-12-11,GVR
2020-12-14,MH3
2020-12-14,SGC
2020-12-14,SZB
2020-12-15,BBC
2020-12-15,MH3
2020-12-15,SGC
2020-12-16,BBC
2020-12-16,IDC
2020-12-16,SGC
2020-12-17,BDT
2020-12-17,IDC
2020-12-17,SGC
2020-12-18,BAX
2020-12-18,HAD
2020-12-18,HAH
2020-12-21,BCF
2020-12-21,CRE
2020-12-21,GIL
2020-12-22,BCF
2020-12-22,BDT
2020-12-22,FOX
2020-12-23,BDT
2020-12-23,GIL
2020-12-23,GMD
2020-12-24,QNS
2020-12-24,BCF
2020-12-24,CAP
2020-12-25,BDT
2020-12-25,CRE
2020-12-25,QNS
2020-12-28,VGR
2020-12-28,BAX
2020-12-28,BCF
2020-12-29,CLX
2020-12-29,VSC
2020-12-29,BAX
2020-12-30,TTA
2020-12-30,CAP
2020-12-30,CCI
2020-12-31,BDT
2020-12-31,CAP
2020-12-31,YBM
2021-01-04,AMV
2021-01-04,BDT
2021-01-04,MCH
2021-01-05,CMG
2021-01-05,EID
2021-01-05,MCH
2021-01-06,CMG
2021-01-06,FPT
2021-01-06,SCL
2021-01-07,EID
2021-01-07,SZC
2021-01-07,VTO
2021-01-08,CDN
2021-01-08,DHC
2021-01-08,GVR
2021-01-11,DAE
2021-01-11,DHC
2021-01-11,FPT
2021-01-12,DHC
2021-01-12,EID
2021-01-12,STC
2021-01-13,EID
2021-01-13,GMD
2021-01-13,SKG
2021-01-14,GAS
2021-01-14,LBM
2021-01-14,PVP
2021-01-15,CDN
2021-01-15,TTA
2021-01-15,CAP
2021-01-18,CDN
2021-01-18,DAE
2021-01-18,EID
2021-01-19,CAP
2021-01-19,CDN
2021-01-19,DGC
2021-01-20,CAP
2021-01-20,BDW
2021-01-20,BTV
2021-01-21,PVP
2021-01-21,GVR
2021-01-21,VTO
2021-01-22,DHC
2021-01-22,HTI
2021-01-22,VTO
2021-01-25,NHH
2021-01-25,VTO
2021-01-25,FPT
2021-01-26,NHH
2021-01-26,SGP
2021-01-26,VGI
2021-01-27,TV4
2021-01-27,ADP
2021-01-27,HTI
2021-01-28,HTI
2021-01-28,SEB
2021-01-28,SGP
2021-01-29,SEB
2021-01-29,BDW
2021-01-29,BTV
2021-02-01,SZC
2021-02-01,BDW
2021-02-01,BTT
2021-02-02,BDW
2021-02-02,BTT
2021-02-02,SEB
2021-02-03,PGT
2021-02-03,BDW
2021-02-03,BTT
2021-02-04,PDC
2021-02-04,BDW
2021-02-04,BTT
2021-02-05,PDC
2021-02-05,BDW
2021-02-05,FPT
2021-02-08,PGT
2021-02-08,NHA
2021-02-08,DIC
2021-02-09,PDC
2021-02-09,SEB
2021-02-09,CAP
2021-02-17,SEB
2021-02-17,CAP
2021-02-17,BDW
2021-02-18,CAP
2021-02-18,SEB
2021-02-18,FPT
2021-02-19,FPT
2021-02-19,BTT
2021-02-19,BSG
2021-02-22,HPW
2021-02-22,BTT
2021-02-22,FPT
2021-02-23,BST
2021-02-23,BTT
2021-02-23,FPT
2021-02-24,BTT
2021-02-24,HWS
2021-02-24,PIC
2021-02-25,LBM
2021-02-25,SEB
2021-02-25,SAV
2021-02-26,DGC
2021-02-26,LBM
2021-02-26,SEB
2021-03-01,NVT
2021-03-01,DGC
2021-03-01,SEB
2021-03-02,DGC
2021-03-02,RAL
2021-03-02,SEB
2021-03-03,RAL
2021-03-03,SEB
2021-03-03,DGC
2021-03-04,DDV
2021-03-04,SEB
2021-03-04,DTA
2021-03-05,RAL
2021-03-05,SEB
2021-03-05,LBM
2021-03-08,LBM
2021-03-08,SEB
2021-03-08,HPW
2021-03-09,DTA
2021-03-09,LBM
2021-03-09,PGT
2021-03-10,HVT
2021-03-10,LBM
2021-03-10,NVT
2021-03-11,HVT
2021-03-11,DS3
2021-03-11,DTA
2021-03-12,PGT
2021-03-12,DS3
2021-03-12,DTA
2021-03-15,PGT
2021-03-15,RAL
2021-03-15,DHC
2021-03-16,DHC
2021-03-16,RAL
2021-03-16,DS3
2021-03-17,DHC
2021-03-17,SAV
2021-03-17,ALT
2021-03-18,DHC
2021-03-18,RAL
2021-03-18,SAV
2021-03-19,DHC
2021-03-19,RAL
2021-03-19,SBM
2021-03-22,PDC
2021-03-22,RAL
2021-03-22,SBM
2021-03-23,FOX
2021-03-23,GDW
2021-03-23,RAL
2021-03-24,HDW
2021-03-24,TSC
2021-03-24,GDW
2021-03-25,HDW
2021-03-25,TSC
2021-03-25,GDW
2021-03-26,HDW
2021-03-26,NHA
2021-03-26,FOX
2021-03-29,HDW
2021-03-29,NHA
2021-03-29,FOX
2021-03-30,DTA
2021-03-30,FOC
2021-03-30,FOX
2021-03-31,DTA
2021-03-31,HVT
2021-03-31,IBC
2021-04-01,DTA
2021-04-01,FOC
2021-04-01,GDW
2021-04-02,DTA
2021-04-02,FOC
2021-04-02,FOX
2021-04-05,FOX
2021-04-05,GDW
2021-04-05,IBC
2021-04-06,FOX
2021-04-06,CAP
2021-04-06,GDW
2021-04-07,DHC
2021-04-07,AMC
2021-04-07,DTA
2021-04-08,DTA
2021-04-08,FOC
2021-04-08,QPH
2021-04-09,DHC
2021-04-09,FOC
2021-04-09,QPH
2021-04-12,DTA
2021-04-12,FOC
2021-04-12,GDW
2021-04-13,GDW
2021-04-13,HVT
2021-04-13,IBC
2021-04-14,GDW
2021-04-14,HVT
2021-04-14,DHC
2021-04-15,GDW
2021-04-15,DHC
2021-04-15,HVT
2021-04-16,AMC
2021-04-16,GDW
2021-04-16,DHC
2021-04-19,HID
2021-04-19,HVT
2021-04-19,TSC
2021-04-20,DHC
2021-04-20,HVT
2021-04-20,AMC
2021-04-22,CRE
2021-04-22,IBC
2021-04-22,AMC
2021-04-23,DHC
2021-04-23,SDN
2021-04-23,CRE
2021-04-26,AMC
2021-04-26,DHC
2021-04-26,CRE
2021-04-27,AMC
2021-04-27,DHC
2021-04-27,HVT
2021-04-28,AMC
2021-04-28,CRE
2021-04-28,DHC
2021-04-29,AMC
2021-04-29,S72
2021-04-29,DHC
2021-05-04,DHC
2021-05-04,KDC
2021-05-04,GIL
2021-05-05,GIL
2021-05-05,HVT
2021-05-05,KDC
2021-05-06,HVT
2021-05-06,KDC
2021-05-06,IBC
2021-05-07,KDC
2021-05-07,HVT
2021-05-07,PTE
2021-05-10,GLT
2021-05-10,HVT
2021-05-10,KDC
2021-05-11,GLT
2021-05-11,HVT
2021-05-11,KDC
2021-05-12,HVT
2021-05-12,KDC
2021-05-12,HPW
2021-05-13,HVT
2021-05-13,TBC
2021-05-13,KDC
2021-05-14,HVT
2021-05-14,KDC
2021-05-14,SWC
2021-05-17,HVT
2021-05-17,KDC
2021-05-17,MCH
2021-05-18,HVT
2021-05-18,MCH
2021-05-18,TBC
2021-05-19,MCH
2021-05-19,TBC
2021-05-19,DRG
2021-05-20,DRG
2021-05-20,MCH
2021-05-20,TBC
2021-05-21,MCH
2021-05-21,FPT
2021-05-21,NAF
2021-05-24,NAF
2021-05-24,FPT
2021-05-24,HVT
2021-05-25,NAF
2021-05-25,NTP
2021-05-25,FPT
2021-05-26,MCH
2021-05-26,FOX
2021-05-26,FPT
2021-05-27,TCL
2021-05-27,FPT
2021-05-27,MCH
2021-05-28,NTP
2021-05-28,KST
2021-05-28,TBC
2021-05-31,DHC
2021-05-31,KST
2021-05-31,MCH
2021-06-01,MCH
2021-06-01,NTP
2021-06-01,DHC
2021-06-02,DHC
2021-06-02,HDW
2021-06-02,KST
2021-06-03,DHC
2021-06-03,KDC
2021-06-03,SVG
2021-06-04,DHC
2021-06-04,NTP
2021-06-04,KDC
2021-06-07,HDW
2021-06-07,HTM
2021-06-07,NTP
2021-06-08,NTP
2021-06-08,TSJ
2021-06-08,HDW
2021-06-09,DNH
2021-06-09,KDC
2021-06-09,VPG
2021-06-10,DNH
2021-06-10,KDC
2021-06-10,VPG
2021-06-11,DNH
2021-06-11,NTP
2021-06-11,EMS
2021-06-14,DNH
2021-06-14,KDC
2021-06-14,NTP
2021-06-15,NAF
2021-06-15,DNH
2021-06-15,EMS
2021-06-16,NAF
2021-06-16,TCL
2021-06-16,EMS
2021-06-17,NTP
2021-06-17,DNH
2021-06-17,NAF
2021-06-18,LWS
2021-06-18,DHC
2021-06-18,DNH
2021-06-21,TCL
2021-06-21,DHC
2021-06-21,DNH
2021-06-22,DHC
2021-06-22,NTP
2021-06-22,DNH
2021-06-23,NAF
2021-06-23,DHC
2021-06-23,SBM
2021-06-24,NTP
2021-06-24,PHP
2021-06-24,DHC
2021-06-25,NAF
2021-06-25,NTP
2021-06-25,QPH
2021-06-28,NAF
2021-06-28,NTP
2021-06-28,TCL
2021-06-29,NAF
2021-06-29,NTP
2021-06-29,TCL
2021-06-30,DNH
2021-06-30,NAF
2021-06-30,TCL
2021-07-01,DNH
2021-07-01,NAF
2021-07-01,MVB
2021-07-02,DNH
2021-07-02,CCR
2021-07-02,NAF
2021-07-05,DNH
2021-07-05,NAF
2021-07-05,HAH
2021-07-06,DNH
2021-07-06,TCL
2021-07-06,HAH
2021-07-07,DNH
2021-07-07,DPD
2021-07-07,TCL
2021-07-08,DNH
2021-07-08,DPD
2021-07-08,TCL
2021-07-09,DNH
2021-07-09,TCL
2021-07-09,DPD
2021-07-12,DNH
2021-07-12,HAH
2021-07-12,DPD
2021-07-13,DNH
2021-07-13,DPD
2021-07-13,HAH
2021-07-14,DNH
2021-07-14,HDW
2021-07-14,DPD
2021-07-15,DNH
2021-07-15,KDC
2021-07-15,HDW
2021-07-16,DNH
2021-07-16,HDW
2021-07-16,DPD
2021-07-19,HAH
2021-07-19,DNH
2021-07-19,HDW
2021-07-20,VSC
2021-07-20,DNH
2021-07-20,HDW
2021-07-21,DNH
2021-07-21,HDW
2021-07-21,DPD
2021-07-22,DNH
2021-07-22,LWS
2021-07-22,VSC
2021-07-23,VPG
2021-07-23,DNH
2021-07-23,LWS
2021-07-26,DNH
2021-07-26,LWS
2021-07-26,DPD
2021-07-27,DNH
2021-07-27,LWS
2021-07-27,VPG
2021-07-28,QPH
2021-07-28,DNH
2021-07-28,LWS
2021-07-29,QPH
2021-07-29,LWS
2021-07-29,NAF
2021-07-30,LWS
2021-07-30,QPH
2021-07-30,DNH
2021-08-02,VSC
2021-08-02,BED
2021-08-02,LWS
2021-08-03,LWS
2021-08-03,VPG
2021-08-03,CMG
2021-08-04,LWS
2021-08-04,VPG
2021-08-04,CMG
2021-08-05,VSC
2021-08-05,LWS
2021-08-05,HPI
2021-08-06,MVN
2021-08-06,LWS
2021-08-06,HPI
2021-08-09,LWS
2021-08-09,VOS
2021-08-09,HPI
2021-08-10,LWS
2021-08-10,HPI
2021-08-10,CMG
2021-08-11,SGP
2021-08-11,LWS
2021-08-11,PHP
2021-08-12,BBC
2021-08-12,SWC
2021-08-12,TNH
2021-08-13,BCC
2021-08-13,VSH
2021-08-13,HT1
2021-08-16,INN
2021-08-16,TNH
2021-08-16,VSC
2021-08-17,INN
2021-08-17,VPG
2021-08-17,VSC
2021-08-18,CAG
2021-08-18,VPG
2021-08-18,HAH
2021-08-19,VPG
2021-08-19,DXP
2021-08-19,HAH
2021-08-20,VPG
2021-08-20,HT1
2021-08-20,AVC
2021-08-23,HAH
2021-08-23,LWS
2021-08-23,VPG
2021-08-24,HAH
2021-08-24,LWS
2021-08-24,BED
2021-08-25,DAD
2021-08-25,LWS
2021-08-25,BED
2021-08-26,LWS
2021-08-26,BED
2021-08-26,HAH
2021-08-27,HAH
2021-08-27,LWS
2021-08-27,VOS
2021-08-30,HAH
2021-08-30,QPH
2021-08-30,VPG
2021-08-31,DGC
2021-08-31,QPH
2021-08-31,LWS
2021-09-01,QPH
2021-09-01,LWS
2021-09-01,SJD
2021-09-06,CMG
2021-09-06,DAD
2021-09-06,SVG
2021-09-07,DGC
2021-09-07,DTA
2021-09-07,DAD
2021-09-08,VNA
2021-09-08,DAD
2021-09-08,DGC
2021-09-09,CMG
2021-09-09,DTA
2021-09-09,DGC
2021-09-10,DTA
2021-09-10,CLX
2021-09-10,HT1
2021-09-13,CLX
2021-09-13,PPS
2021-09-13,PSP
2021-09-14,DAD
2021-09-14,PTS
2021-09-14,AMC
2021-09-15,DAD
2021-09-15,CQT
2021-09-15,PTS
2021-09-16,DAD
2021-09-16,CAG
2021-09-16,CLX
2021-09-17,ASP
2021-09-17,MVB
2021-09-17,PSP
2021-09-20,HT1
2021-09-20,PPS
2021-09-20,SVG
2021-09-21,NNG
2021-09-21,PPS
2021-09-21,SVG
2021-09-22,CLH
2021-09-22,HAH
2021-09-22,PPS
2021-09-23,EID
2021-09-23,EMS
2021-09-23,HAH
2021-09-24,EID
2021-09-24,IPA
2021-09-24,PGC
2021-09-27,DGC
2021-09-27,EID
2021-09-27,ASP
2021-09-28,DGC
2021-09-28,DTA
2021-09-28,NCT
2021-09-29,DTA
2021-09-29,EMS
2021-09-29,NCT
2021-09-30,DTA
2021-09-30,SCL
2021-09-30,VOS
2021-10-01,CLH
2021-10-01,PGC
2021-10-01,VPD
2021-10-04,CLH
2021-10-04,DGC
2021-10-04,VOS
2021-10-05,CLH
2021-10-05,IDC
2021-10-05,BCC
2021-10-06,DCM
2021-10-06,SHP
2021-10-06,TV4
2021-10-07,APP
2021-10-07,CHP
2021-10-07,GAS
2021-10-08,DCM
2021-10-08,SHP
2021-10-08,PGC
2021-10-11,HSM
2021-10-11,CMG
2021-10-11,HTI
2021-10-12,DSN
2021-10-12,HT1
2021-10-12,DCM
2021-10-13,BCC
2021-10-13,HT1
2021-10-13,SHP
2021-10-14,DGC
2021-10-14,PTS
2021-10-14,SBA
2021-10-15,CLH
2021-10-15,CMG
2021-10-15,ISH
2021-10-18,HT1
2021-10-18,MCM
2021-10-18,CLH
2021-10-19,CBI
2021-10-19,GAS
2021-10-19,MCM
2021-10-20,SJD
2021-10-20,CHP
2021-10-20,DCM
2021-10-21,CLH
2021-10-21,DCM
2021-10-21,NED
2021-10-22,CLH
2021-10-22,SHP
2021-10-22,GHC
2021-10-25,KTS
2021-10-25,SEB
2021-10-25,SHP
2021-10-26,CLX
2021-10-26,SHP
2021-10-26,CLH
2021-10-27,BCC
2021-10-27,SHP
2021-10-27,VPD
2021-10-28,SHP
2021-10-28,CLH
2021-10-28,CLX
2021-10-29,CBI
2021-10-29,BSH
2021-10-29,GHC
2021-11-01,GAS
2021-11-01,GKM
2021-11-01,CBI
2021-11-02,GKM
2021-11-02,HUT
2021-11-02,DHA
2021-11-03,KSD
2021-11-03,DHA
2021-11-03,DS3
2021-11-04,KST
2021-11-04,HID
2021-11-04,HVT
2021-11-05,CLH
2021-11-05,HID
2021-11-05,HVT
2021-11-08,HID
2021-11-08,KST
2021-11-08,SHP
2021-11-09,GKM
2021-11-09,HID
2021-11-09,HVT
2021-11-10,CLX
2021-11-10,HVT
2021-11-10,NDT
2021-11-11,NDT
2021-11-11,TDM
2021-11-11,DTD
2021-11-12,NCT
2021-11-12,STG
2021-11-12,X20
2021-11-15,HUT
2021-11-15,HVT
2021-11-15,KSD
2021-11-16,TDM
2021-11-16,X20
2021-11-16,HNF
2021-11-17,CLH
2021-11-17,HNF
2021-11-17,HUT
2021-11-18,HNF
2021-11-18,TID
2021-11-18,NCT
2021-11-19,BPW
2021-11-19,MSH
2021-11-19,SCL
2021-11-22,BPW
2021-11-22,SCL
2021-11-22,SP2
2021-11-23,BPW
2021-11-23,MSH
2021-11-23,SCL
2021-11-24,BPW
2021-11-24,CAP
2021-11-24,IDC
2021-11-25,BPW
2021-11-25,TNH
2021-11-25,KSD
2021-11-26,BPW
2021-11-26,KSD
2021-11-26,S4A
2021-11-29,BPW
2021-11-29,CAP
2021-11-29,BSH
2021-11-30,BPW
2021-11-30,S4A
2021-11-30,BSH
2021-12-01,BPW
2021-12-01,CAP
2021-12-01,HUT
2021-12-02,CAP
2021-12-02,LBM
2021-12-02,TPH
2021-12-03,CHP
2021-12-03,LBM
2021-12-03,CMD
2021-12-06,CMD
2021-12-06,KHP
2021-12-06,BSH
2021-12-07,LBM
2021-12-07,CMD
2021-12-07,HTP
2021-12-08,HUT
2021-12-08,LBM
2021-12-08,CMD
2021-12-09,TNH
2021-12-09,HUT
2021-12-09,LBM
2021-12-10,CHP
2021-12-10,LBM
2021-12-10,TNH
2021-12-13,TNH
2021-12-13,CHP
2021-12-13,HUT
2021-12-14,LBM
2021-12-14,CHP
2021-12-14,HUT
2021-12-15,LBM
2021-12-15,CHP
2021-12-15,HUT
2021-12-16,CHP
2021-12-16,HUT
2021-12-16,NBW
2021-12-17,HUT
2021-12-17,LBM
2021-12-17,POW
2021-12-20,CHP
2021-12-20,SID
2021-12-20,NNG
2021-12-21,CHP
2021-12-21,LBM
2021-12-21,POW
2021-12-22,CHP
2021-12-22,GKM
2021-12-22,LBM
2021-12-23,CHP
2021-12-23,HID
2021-12-23,LBM
2021-12-24,CMD
2021-12-24,POW
2021-12-24,HID
2021-12-27,HPI
2021-12-27,CMD
2021-12-27,ARM
2021-12-28,ARM
2021-12-28,GKM
2021-12-28,HUT
2021-12-29,HUT
2021-12-29,ARM
2021-12-29,HMH
2021-12-30,ARM
2021-12-30,HUT
2021-12-30,SGH
2021-12-31,SGH
2021-12-31,GKM
2021-12-31,ARM
